campaign_id,date,revenue,spend,clicks,impressions,conversion,campaign_type,daily_budget,campaign_name
570837609,02-06-2026,0,30.93,25,2922,0,PerformanceMax,20,Pmax_NTM_Campaign_03
570837609,03-06-2026,0,20.48,27,2884,0,PerformanceMax,20,Pmax_NTM_Campaign_03
570837609,04-06-2026,0,18.05,28,3673,0,PerformanceMax,20,Pmax_NTM_Campaign_03
570837609,05-06-2026,0,0.21,1,105,0,PerformanceMax,20,Pmax_NTM_Campaign_03
570837610,16-01-2026,0,1.8,4,375,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,17-01-2026,0,7.24,4,455,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,18-01-2026,0,1.56,4,512,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,19-01-2026,0,0.86,2,95,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,20-01-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,21-01-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,22-01-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,23-01-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,24-01-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,25-01-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,26-01-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,27-01-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,28-01-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,29-01-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,30-01-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,31-01-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,01-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,02-02-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,03-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,04-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,05-02-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,06-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,07-02-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,08-02-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,09-02-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,10-02-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,11-02-2026,0,0,0,19,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,12-02-2026,0,0,0,16,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,13-02-2026,0,0,0,11,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,14-02-2026,0,0.01,1,18,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,15-02-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,16-02-2026,0,0,0,25,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,17-02-2026,0,0,0,11,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,18-02-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,19-02-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,20-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,21-02-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,22-02-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,23-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,24-02-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,25-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,26-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,27-02-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,28-02-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,01-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,02-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,03-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,04-03-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,05-03-2026,0,0,0,54,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,06-03-2026,0,0.16,2,40,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,07-03-2026,0,0.71,3,101,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,08-03-2026,0,0.76,6,97,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,09-03-2026,0,0.07,1,59,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,10-03-2026,0,0.12,2,52,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,11-03-2026,0,0.15,2,37,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,12-03-2026,0,0.02,1,8,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,13-03-2026,0,0,0,20,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,14-03-2026,0,0.17,3,37,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,15-03-2026,0,0,0,14,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,16-03-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,17-03-2026,0,0.08,4,18,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,18-03-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,19-03-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,20-03-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,21-03-2026,0,0.05,1,6,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,22-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,23-03-2026,0,0.03,1,26,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,24-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,25-03-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,26-03-2026,0,0,0,8,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,04-04-2026,0,0,0,8,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,05-04-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837610,06-04-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_04
570837611,16-01-2026,0,0.61,3,81,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,17-01-2026,0,0,0,99,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,18-01-2026,0,0,0,23,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,19-01-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,20-01-2026,0,1.78,1,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,21-01-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,22-01-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,23-01-2026,0,0,0,15,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,24-01-2026,0,0,0,13,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,25-01-2026,0,0,0,13,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,26-01-2026,0,0,0,18,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,27-01-2026,0,0,0,16,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,28-01-2026,0,0,0,15,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,29-01-2026,0,0,0,11,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,30-01-2026,0,0,0,20,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,31-01-2026,0,0,0,21,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,01-02-2026,0,0.14,1,39,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,02-02-2026,0,0,0,53,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,03-02-2026,0,0,0,49,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,04-02-2026,0,0,0,35,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,05-02-2026,0,0,0,38,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,06-02-2026,0,0,0,22,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,07-02-2026,0,0,0,18,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,08-02-2026,0,0.1,1,14,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,09-02-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,10-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,11-02-2026,0,0.1,1,31,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,12-02-2026,0,0.05,1,10,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,13-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,14-02-2026,0,1.76,1,8,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,15-02-2026,0,0.19,1,8,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,16-02-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,17-02-2026,0,1.23,1,9,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,18-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,19-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,20-02-2026,0,0.05,1,7,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,21-02-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,22-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,23-02-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,24-02-2026,0,0,0,64,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,25-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,26-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,27-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,28-02-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,01-03-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,02-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,03-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,05-03-2026,0,0.74,2,38,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,06-03-2026,0,0.12,1,72,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,07-03-2026,0,0,0,27,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,08-03-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,09-03-2026,0,0,0,48,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,10-03-2026,0,0.32,1,93,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,11-03-2026,0,0.14,1,20,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,12-03-2026,0,0,0,58,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,13-03-2026,0,0,0,54,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,14-03-2026,0,0,0,36,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,15-03-2026,0,0,0,27,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,16-03-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,17-03-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,18-03-2026,0,0,0,14,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,19-03-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,20-03-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,21-03-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,22-03-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,23-03-2026,0,0.03,1,6,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,24-03-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,25-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,26-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,28-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,29-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,01-04-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,04-04-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,05-04-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837611,06-04-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_05
570837612,16-01-2026,0,10.59,60,5704,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,17-01-2026,0,23.74,121,11377,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,18-01-2026,0,19.76,105,8651,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,19-01-2026,0,20.24,44,4574,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,20-01-2026,0,2.85,2,368,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,21-01-2026,0,0,0,101,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,22-01-2026,0,0.49,4,177,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,23-01-2026,0,2.04,11,583,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,24-01-2026,0,2.04,7,381,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,25-01-2026,0,3.45,9,365,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,26-01-2026,0,3.14,11,410,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,27-01-2026,0,2.44,6,491,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,28-01-2026,0,2.21,7,379,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,29-01-2026,0,2.15,12,667,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,30-01-2026,0,2,10,1110,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,31-01-2026,0,2.01,1,15,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,01-02-2026,0,2.03,5,526,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,02-02-2026,0,2.3,13,1336,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,03-02-2026,0,2.35,6,91,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,04-02-2026,0,2.39,6,467,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,05-02-2026,0,2.24,1,198,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,06-02-2026,0,2.19,4,335,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,07-02-2026,0,2.07,6,673,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,08-02-2026,0,2.04,2,74,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,09-02-2026,0,30.88,29,1838,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,10-02-2026,0,30.72,33,1945,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,11-02-2026,0,31.19,36,2063,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,12-02-2026,0,1.48,4,311,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,13-02-2026,0,1.5,2,173,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,14-02-2026,0,7.88,11,978,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,15-02-2026,0,30.85,32,1890,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,16-02-2026,0,42.76,36,2435,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,17-02-2026,0,8.5,6,530,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,18-02-2026,0,3,5,340,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,19-02-2026,0,1.54,2,200,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,20-02-2026,0,1.02,5,460,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,21-02-2026,0,1.03,7,618,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,22-02-2026,0,1.13,2,38,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,23-02-2026,0,1.03,6,613,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,24-02-2026,0,0.99,3,291,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,25-02-2026,0,1.03,5,528,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,26-02-2026,0,1.01,2,55,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,27-02-2026,0,1.01,5,492,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,28-02-2026,0,0.77,3,93,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,01-03-2026,0,0.99,8,161,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,02-03-2026,0,0.79,5,139,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,03-03-2026,0,1.02,3,118,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,04-03-2026,0,1,5,291,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,05-03-2026,0,20.58,16,507,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,06-03-2026,0,20.19,13,3259,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,07-03-2026,0,22.97,10,1294,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,08-03-2026,0,20.37,12,1354,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,09-03-2026,0,20.45,17,2475,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837612,10-03-2026,0,2.65,3,279,0,PerformanceMax,20,Pmax_NTM_Campaign_06
570837613,16-01-2026,0,0,0,34,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,17-01-2026,0,0,0,29,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,18-01-2026,0,0,0,34,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,19-01-2026,0,0,0,31,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,20-01-2026,0,0,0,26,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,21-01-2026,0,0.18,1,23,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,22-01-2026,0,0,0,15,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,23-01-2026,0,0,0,19,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,24-01-2026,0,0,0,11,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,25-01-2026,0,0.01,1,19,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,26-01-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,27-01-2026,0,0,0,14,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,28-01-2026,0,0,0,18,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,29-01-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,30-01-2026,0,0,0,15,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,31-01-2026,0,0,0,16,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,01-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,02-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,03-02-2026,0,0,0,8,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,04-02-2026,0,0,0,16,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,05-02-2026,0,0,0,18,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,06-02-2026,0,0.11,1,23,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,07-02-2026,0,0.39,1,22,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,08-02-2026,0,0,0,14,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,09-02-2026,0,0,0,6,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,10-02-2026,0,1.98,1,8,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,11-02-2026,0,0,0,13,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,12-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,13-02-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,14-02-2026,0,0,0,17,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,15-02-2026,0,0,0,45,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,16-02-2026,0,0,0,16,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,17-02-2026,0,0.48,1,7,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,18-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,19-02-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,20-02-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,21-02-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,22-02-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,23-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,24-02-2026,0,0,0,9,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,25-02-2026,0,0,0,12,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,26-02-2026,0,1.95,1,1,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,27-02-2026,0,0,0,14,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,28-02-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,01-03-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,02-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,03-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,04-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,05-03-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,06-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,07-03-2026,0,0,0,7,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,08-03-2026,0,0,0,28,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,09-03-2026,0,0,0,10,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,10-03-2026,0,0,0,5,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,11-03-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,12-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,13-03-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,14-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,15-03-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,16-03-2026,0,0,0,2,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,17-03-2026,0,0.03,1,8,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,18-03-2026,0,0.02,1,1,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,19-03-2026,0,0.03,1,1,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,20-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,21-03-2026,0,0,0,1,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,22-03-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,23-03-2026,0,0,0,4,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,24-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,25-03-2026,0,0,0,3,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,26-03-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,04-04-2026,0,0,0,8,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,05-04-2026,0,0,0,20,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837613,06-04-2026,0,0,0,0,0,PerformanceMax,10,Pmax_NTM_Campaign_07
570837614,16-01-2026,0,0,0,23,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,17-01-2026,0,0,0,26,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,18-01-2026,0,0,0,24,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,19-01-2026,0,0,0,6,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,20-01-2026,0,0,0,4,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,21-01-2026,0,0,0,5,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,22-01-2026,0,0,0,25,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,23-01-2026,0,2.28,1,6,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,24-01-2026,0,0,0,19,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,25-01-2026,0,0,0,30,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,26-01-2026,0,0,0,7,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,27-01-2026,0,0,0,5,0,PerformanceMax,20,Pmax_NTM_Campaign_08
570837614,28-01-2026,0,0,0,7,0,PerformanceMax,20,Pmax_NTM_Campaign_08
