,campaign_id,date,cpc,cpm,ctr,reach,spend,clicks,impressions,conversion,daily_budget,campaign_name
1532,1.20E+17,06-07-2025,1.772882,171.803732,17.258983,2840,40.46,63,3286,0,4000,Prospecting_Brand_Campaign_02
1533,1.20E+17,07-07-2025,0.946585,78.246347,10.132035,2967,34.88,90,3395,104.3,4000,Prospecting_Brand_Campaign_02
1534,1.20E+17,08-07-2025,1.022994,163.50723,5.074847,2175,32.87,61,2528,0,4000,Prospecting_Brand_Campaign_02
1535,1.20E+17,09-07-2025,1.403713,126.097788,15.948402,1905,34.22,59,2266,0,4000,Prospecting_Brand_Campaign_02
1536,1.20E+17,10-07-2025,1.7131,98.930778,13.026987,1440,23.6,30,1676,47.18,4000,Prospecting_Brand_Campaign_02
1537,1.20E+17,11-07-2025,1.578678,173.257953,27.272098,1702,25.51,47,1947,38.99,4000,Prospecting_Brand_Campaign_02
1538,1.20E+17,12-07-2025,0.906337,61.395488,5.160494,1680,20.79,53,2023,82.99,4000,Prospecting_Brand_Campaign_02
1539,1.20E+17,13-07-2025,0.869473,45.65042,6.082746,1930,25.9,69,2145,88.6,4000,Prospecting_Brand_Campaign_02
1540,1.20E+17,14-07-2025,1.255194,88.739378,56.636133,1869,26.62,51,2141,150,4000,Prospecting_Brand_Campaign_02
1541,1.20E+17,15-07-2025,1.337051,140.074629,11.381082,1581,25.52,48,1862,0,4000,Prospecting_Brand_Campaign_02
1542,1.20E+17,16-07-2025,1.737491,303.136003,178.203842,1715,24.2,42,1983,0,4000,Prospecting_Brand_Campaign_02
1543,1.20E+17,17-07-2025,1.397095,159.510085,18.687924,2303,23.88,65,2750,61.03,4000,Prospecting_Brand_Campaign_02
1544,1.20E+17,18-07-2025,1.281678,274.557715,126.032031,1700,24.7,62,2031,0,4000,Prospecting_Brand_Campaign_02
1545,1.20E+17,19-07-2025,1.331636,104.965672,4.067959,1676,23.77,32,1986,0,4000,Prospecting_Brand_Campaign_02
1546,1.20E+17,20-07-2025,1.459033,208.090015,17.467866,1791,26.91,49,2114,0,4000,Prospecting_Brand_Campaign_02
1547,1.20E+17,21-07-2025,2.260867,172.0439,24.533191,1537,27.22,52,1860,161.9,4000,Prospecting_Brand_Campaign_02
1548,1.20E+17,22-07-2025,1.261188,167.645961,132.449435,1658,25.16,65,2014,287.78,4000,Prospecting_Brand_Campaign_02
1549,1.20E+17,23-07-2025,1.372436,158.771313,16.083151,1493,19.56,48,1752,93.96,4000,Prospecting_Brand_Campaign_02
1550,1.20E+17,24-07-2025,1.089483,81.435314,41.875728,1145,14.44,44,1363,0,4000,Prospecting_Brand_Campaign_02
1551,1.20E+17,25-07-2025,1.311754,67.53405,7.21347,1410,16.16,30,1793,0,4000,Prospecting_Brand_Campaign_02
1552,1.20E+17,26-07-2025,1.283,84.010878,44.4367,951,12.3,24,1126,79.91,4000,Prospecting_Brand_Campaign_02
1553,1.20E+17,27-07-2025,1.655,303.546518,14.678918,1110,17.76,27,1300,0,4000,Prospecting_Brand_Campaign_02
1554,1.20E+17,28-07-2025,1.687504,156.137353,53.882053,1143,20.45,47,1376,0,4000,Prospecting_Brand_Campaign_02
1555,1.20E+17,29-07-2025,2.90875,303.8387,46.070798,740,13.11,26,884,170,4000,Prospecting_Brand_Campaign_02
1556,1.20E+17,30-07-2025,1.521429,186.949325,32.49923,719,10.98,28,883,75,4000,Prospecting_Brand_Campaign_02
1557,1.20E+17,31-07-2025,1.160417,85.284093,27.569339,1088,16.26,40,1312,0,4000,Prospecting_Brand_Campaign_02
1558,1.20E+17,01-08-2025,2.373333,541.488249,6.247824,774,12.02,17,940,0,4000,Prospecting_Brand_Campaign_02
1559,1.20E+17,02-08-2025,1.360793,131.027462,41.762004,984,13.74,39,1153,187.34,4000,Prospecting_Brand_Campaign_02
1560,1.20E+17,03-08-2025,2.388767,189.840355,39.032821,923,16.38,39,1110,0,4000,Prospecting_Brand_Campaign_02
1561,1.20E+17,04-08-2025,2.079445,242.950068,8.263597,1011,15.28,22,1157,486.31,4000,Prospecting_Brand_Campaign_02
1562,1.20E+17,05-08-2025,4.337,557.134576,25.310275,737,16.91,20,913,53.52,4000,Prospecting_Brand_Campaign_02
1563,1.20E+17,06-08-2025,4.8365,365.99871,29.824536,633,14.64,18,811,72.99,4000,Prospecting_Brand_Campaign_02
1564,1.20E+17,07-08-2025,4.453,329.230838,24.246417,777,13.33,26,935,96.58,4000,Prospecting_Brand_Campaign_02
1565,1.20E+17,08-08-2025,1.204166,143.582546,39.466337,459,5.57,16,495,0,4000,Prospecting_Brand_Campaign_02
1566,1.20E+17,09-08-2025,0.945833,167.668302,33.891109,310,4.69,12,376,0,4000,Prospecting_Brand_Campaign_02
1567,1.20E+17,10-08-2025,0.690635,78.393546,18.688099,363,5.21,17,404,0,4000,Prospecting_Brand_Campaign_02
1568,1.20E+17,11-08-2025,0.446222,77.949809,21.215352,394,6.53,14,506,31.79,4000,Prospecting_Brand_Campaign_02
1569,1.20E+17,12-08-2025,1.771429,105.362806,89.633988,327,4.83,21,451,0,4000,Prospecting_Brand_Campaign_02
1570,1.20E+17,13-08-2025,0.616,112.241384,16.32982,394,5.84,17,514,0,4000,Prospecting_Brand_Campaign_02
1571,1.20E+17,14-08-2025,1.020714,77.490142,16.680821,317,4.07,16,394,257.06,4000,Prospecting_Brand_Campaign_02
1572,1.20E+17,15-08-2025,1.487143,88.286698,38.049416,383,3.52,14,478,0,4000,Prospecting_Brand_Campaign_02
1573,1.20E+17,16-08-2025,0.285167,131.915227,6.876005,496,4.77,23,638,0,4000,Prospecting_Brand_Campaign_02
1574,1.20E+17,17-08-2025,0.763312,106.975664,35.101562,559,6.29,21,680,0,4000,Prospecting_Brand_Campaign_02
1575,1.20E+17,18-08-2025,1.59,194.289322,22.091042,356,5.46,10,448,0,4000,Prospecting_Brand_Campaign_02
1576,1.20E+17,19-08-2025,1.272,324.770887,166.860119,247,4.41,11,286,0,4000,Prospecting_Brand_Campaign_02
1577,1.20E+17,20-08-2025,1.21,357.926946,139.680209,318,4.71,10,402,120,4000,Prospecting_Brand_Campaign_02
1578,1.20E+17,21-08-2025,0.7025,159.368055,11.942405,235,4.15,9,299,0,4000,Prospecting_Brand_Campaign_02
1579,1.20E+17,22-08-2025,1.951667,237.971509,45.928923,344,5.62,15,424,0,4000,Prospecting_Brand_Campaign_02
1580,1.20E+17,23-08-2025,0.470238,221.194591,24.659963,408,4.2,19,469,0,4000,Prospecting_Brand_Campaign_02
1581,1.20E+17,24-08-2025,2.303,209.634289,147.631373,482,7.1,24,575,0,4000,Prospecting_Brand_Campaign_02
1582,1.20E+17,25-08-2025,1.56625,418.074177,83.113553,333,4.67,16,417,0,4000,Prospecting_Brand_Campaign_02
1583,1.20E+17,26-08-2025,0.760556,369.193566,96.570233,382,4.8,15,485,134.7,4000,Prospecting_Brand_Campaign_02
1584,1.20E+17,27-08-2025,0.564167,201.689206,217.022584,480,4.67,17,610,0,4000,Prospecting_Brand_Campaign_02
1585,1.20E+17,28-08-2025,0.807047,199.544385,15.611684,364,5.24,15,474,0,4000,Prospecting_Brand_Campaign_02
1586,1.20E+17,29-08-2025,1.446667,182.211262,12.03133,288,4.04,8,350,50,4000,Prospecting_Brand_Campaign_02
1587,1.20E+17,30-08-2025,1.364545,272.796395,98.229642,311,4.46,16,364,0,4000,Prospecting_Brand_Campaign_02
1588,1.20E+17,31-08-2025,2.127143,123.060253,3.516624,449,5.37,8,532,0,4000,Prospecting_Brand_Campaign_02
1589,1.20E+17,01-09-2025,2.17125,353.268174,136.016015,430,5.82,16,530,580.05,4000,Prospecting_Brand_Campaign_02
1590,1.20E+17,02-09-2025,2.440714,164.766324,73.682193,385,4.69,17,499,0,4000,Prospecting_Brand_Campaign_02
1591,1.20E+17,03-09-2025,0.473333,253.833508,14.16205,484,5.08,7,593,331.41,4000,Prospecting_Brand_Campaign_02
1592,1.20E+17,04-09-2025,0.714091,183.490272,17.580247,426,5.4,14,523,126,4000,Prospecting_Brand_Campaign_02
1593,1.20E+17,05-09-2025,1.805,228.544096,17.003008,278,4.63,9,355,0,4000,Prospecting_Brand_Campaign_02
1594,1.20E+17,06-09-2025,0.755556,140.764768,29.711751,433,3.88,11,502,0,4000,Prospecting_Brand_Campaign_02
1595,1.20E+17,07-09-2025,0.629714,148.554634,127.834189,538,6.25,21,638,29.99,4000,Prospecting_Brand_Campaign_02
1596,1.20E+17,08-09-2025,1.353571,380.150159,121.699083,403,6.36,18,480,671,4000,Prospecting_Brand_Campaign_02
1597,1.20E+17,09-09-2025,1.184,168.470833,3.383871,359,3.61,6,458,0,4000,Prospecting_Brand_Campaign_02
1598,1.20E+17,10-09-2025,0.184167,133.289637,102.891566,521,4.87,13,684,39.31,4000,Prospecting_Brand_Campaign_02
1599,1.20E+17,11-09-2025,1.051667,132.332646,32.147805,541,4.55,11,652,110.89,4000,Prospecting_Brand_Campaign_02
1600,1.20E+17,12-09-2025,1.785,234.384205,119.834277,541,5.08,14,638,31.19,4000,Prospecting_Brand_Campaign_02
1601,1.20E+17,13-09-2025,1.306364,113.134879,16.048831,677,4.1,14,760,0,4000,Prospecting_Brand_Campaign_02
1602,1.20E+17,14-09-2025,0.556059,179.911424,12.598913,671,6.33,24,792,0,4000,Prospecting_Brand_Campaign_02
1603,1.20E+17,15-09-2025,1.065,365.006485,25.524214,504,5.69,9,589,0,4000,Prospecting_Brand_Campaign_02
1604,1.20E+17,16-09-2025,4.411651,625.047692,114.233794,868,11.86,21,1000,236.99,4000,Prospecting_Brand_Campaign_02
1605,1.20E+17,17-09-2025,3.404202,401.584515,127.13845,1068,19.93,36,1262,102.38,4000,Prospecting_Brand_Campaign_02
1606,1.20E+17,18-09-2025,3.891231,780.985113,40.008071,968,17.15,27,1127,34.99,4000,Prospecting_Brand_Campaign_02
1607,1.20E+17,19-09-2025,1.875374,163.353126,122.025677,558,12.08,31,700,223.95,4000,Prospecting_Brand_Campaign_02
1608,1.20E+17,20-09-2025,1.36246,143.745366,121.164922,517,8.98,27,595,251.32,4000,Prospecting_Brand_Campaign_02
1609,1.20E+17,21-09-2025,1.089091,183.287911,131.306454,1090,17.4,45,1247,36.55,4000,Prospecting_Brand_Campaign_02
1610,1.20E+17,22-09-2025,1.209605,275.362619,37.850895,890,18.08,52,1033,119.71,4000,Prospecting_Brand_Campaign_02
1611,1.20E+17,23-09-2025,3.407278,254.384847,66.070666,1102,18.02,35,1269,0,4000,Prospecting_Brand_Campaign_02
1612,1.20E+17,24-09-2025,1.640351,178.408649,28.771666,653,11.52,27,800,56.7,4000,Prospecting_Brand_Campaign_02
1613,1.20E+17,25-09-2025,1.144737,100.133042,58.967438,1403,16.91,65,1599,369.9,4000,Prospecting_Brand_Campaign_02
1614,1.20E+17,26-09-2025,0.5686,86.353231,49.749798,910,9.58,55,1028,0,4000,Prospecting_Brand_Campaign_02
1615,1.20E+17,27-09-2025,0.441881,72.194549,236.626512,1664,13.41,120,1868,557.86,4000,Prospecting_Brand_Campaign_02
1616,1.20E+17,28-09-2025,0.517609,65.826053,13.533235,1993,16.73,113,2171,651.91,4000,Prospecting_Brand_Campaign_02
1617,1.20E+17,29-09-2025,0.324483,83.192886,11.03711,1836,16.22,108,2046,366.79,4000,Prospecting_Brand_Campaign_02
1618,1.20E+17,30-09-2025,0.401362,86.267547,18.542285,2054,14.73,102,2167,326.92,4000,Prospecting_Brand_Campaign_02
1619,1.20E+17,01-10-2025,0.905663,85.039953,80.646813,2076,14.21,82,2277,339.39,4000,Prospecting_Brand_Campaign_02
1620,1.20E+17,02-10-2025,0.323304,45.099627,28.653644,1966,15.07,97,2145,275.29,4000,Prospecting_Brand_Campaign_02
1621,1.20E+17,03-10-2025,0.438716,36.616996,16.714759,1555,14.010001,92,1746,631.78,4000,Prospecting_Brand_Campaign_02
1622,1.20E+17,04-10-2025,0.324738,25.250022,10.080322,1916,14.03,77,2134,395.7,4000,Prospecting_Brand_Campaign_02
1623,1.20E+17,05-10-2025,0.547484,24.512656,18.174632,2210,16.57,108,2417,236.85,4000,Prospecting_Brand_Campaign_02
1624,1.20E+17,06-10-2025,0.382263,26.385332,8.739682,1667,15.7,79,1889,75.99,4000,Prospecting_Brand_Campaign_02
1625,1.20E+17,07-10-2025,0.843976,55.308951,9.107835,1574,14.93,52,1781,165.96,4000,Prospecting_Brand_Campaign_02
1626,1.20E+17,08-10-2025,0.482509,33.873961,8.755394,1383,14.9,53,1560,0,4000,Prospecting_Brand_Campaign_02
1627,1.20E+17,09-10-2025,0.575278,34.361552,9.273672,1548,17.09,50,1707,0,4000,Prospecting_Brand_Campaign_02
1628,1.20E+17,10-10-2025,0.613857,28.295442,24.415627,1327,12.26,79,1512,72.99,4000,Prospecting_Brand_Campaign_02
1629,1.20E+17,11-10-2025,0.508195,47.044895,6.965785,1630,13.5,57,1808,225.93,4000,Prospecting_Brand_Campaign_02
1630,1.20E+17,12-10-2025,0.672673,94.314446,20.646245,1454,14.19,62,1612,0,4000,Prospecting_Brand_Campaign_02
1631,1.20E+17,13-10-2025,2.192047,229.619136,22.825041,1056,18.65,53,1248,33.04,4000,Prospecting_Brand_Campaign_02
1632,1.20E+17,14-10-2025,0.741777,84.072183,24.126556,942,15.12,67,1192,244.34,4000,Prospecting_Brand_Campaign_02
1633,1.20E+17,15-10-2025,1.337485,161.869076,34.793928,1438,14.78,63,1582,0,4000,Prospecting_Brand_Campaign_02
1634,1.20E+17,16-10-2025,1.659347,84.148364,16.208162,1171,14.28,50,1315,0,4000,Prospecting_Brand_Campaign_02
1635,1.20E+17,17-10-2025,1.300933,104.846337,15.155126,1311,14.34,45,1461,0,4000,Prospecting_Brand_Campaign_02
1636,1.20E+17,18-10-2025,1.571601,109.30533,27.51664,1204,13.480001,50,1373,0,4000,Prospecting_Brand_Campaign_02
1637,1.20E+17,19-10-2025,0.997994,123.458887,118.396922,1790,17.25,59,1940,92.75,4000,Prospecting_Brand_Campaign_02
1638,1.20E+17,20-10-2025,1.465313,159.23064,27.487225,1147,16.95,49,1245,53.48,4000,Prospecting_Brand_Campaign_02
1639,1.20E+17,21-10-2025,1.07017,95.352003,26.071644,1172,14.87,64,1282,162.51,4000,Prospecting_Brand_Campaign_02
1640,1.20E+17,22-10-2025,0.837344,194.756303,222.713316,350,4.6,18,368,412.32,4000,Prospecting_Brand_Campaign_02
1641,1.20E+17,23-10-2025,1.989583,244.628659,43.579307,880,15.45,22,957,0,4000,Prospecting_Brand_Campaign_02
1642,1.20E+17,24-10-2025,4.571849,530.777144,38.452752,1114,22.13,43,1214,88.1,4000,Prospecting_Brand_Campaign_02
1643,1.20E+17,25-10-2025,1.932,277.130589,85.030384,743,13.29,35,781,66.77,4000,Prospecting_Brand_Campaign_02
1644,1.20E+17,26-10-2025,0.982833,137.910974,36.176591,1433,17.5,37,1509,260.7,4000,Prospecting_Brand_Campaign_02
1645,1.20E+17,27-10-2025,1.522148,261.440886,56.672006,1351,14.08,53,1465,143.97,4000,Prospecting_Brand_Campaign_02
1646,1.20E+17,28-10-2025,1.862878,139.085953,149.639962,1441,13.97,47,1538,118.88,4000,Prospecting_Brand_Campaign_02
1647,1.20E+17,29-10-2025,0.942957,129.710873,24.552164,1313,15.94,54,1451,40.99,4000,Prospecting_Brand_Campaign_02
1648,1.20E+17,30-10-2025,1.075163,100.570895,22.674791,1153,15.98,52,1229,163.08,4000,Prospecting_Brand_Campaign_02
1649,1.20E+17,31-10-2025,1.695975,105.844734,30.816069,1223,16.35,54,1327,525.47,4000,Prospecting_Brand_Campaign_02
1650,1.20E+17,01-11-2025,0.794354,57.639419,18.877006,1043,11.169999,56,1147,385.74,4000,Prospecting_Brand_Campaign_02
1651,1.20E+17,02-11-2025,0.589592,109.390073,32.379822,1891,20.889999,103,2092,792.15,4000,Prospecting_Brand_Campaign_02
1652,1.20E+17,03-11-2025,0.458441,45.812317,22.031686,1535,15.09,77,1708,318.29,4000,Prospecting_Brand_Campaign_02
1653,1.20E+17,04-11-2025,0.492636,28.000808,23.220098,1912,16.98,114,2040,784.95,4000,Prospecting_Brand_Campaign_02
1654,1.20E+17,05-11-2025,0.417167,33.016511,23.302748,1405,14.34,131,1453,1006.17,4000,Prospecting_Brand_Campaign_02
1655,1.20E+17,06-11-2025,0.522506,32.414038,129.812414,3724,31.68,358,3887,3067.41,4000,Prospecting_Brand_Campaign_02
1656,1.20E+17,07-11-2025,0.804273,25.923784,11.589298,6131,51.33,405,6434,1718.98,4000,Prospecting_Brand_Campaign_02
1657,1.20E+17,08-11-2025,0.208975,29.915084,21.737814,394,4,42,401,553.89,4000,Prospecting_Brand_Campaign_02
1658,1.20E+17,09-11-2025,0.702916,33.096152,15.631668,2703,30.1,224,2893,777.67,4000,Prospecting_Brand_Campaign_02
1659,1.20E+17,10-11-2025,1.203641,61.867919,19.493438,6499,92.17,447,7279,1165.93,4000,Prospecting_Brand_Campaign_02
1660,1.20E+17,11-11-2025,1.270642,131.460166,17.793459,5449,79.52,337,6121,267.37,4000,Prospecting_Brand_Campaign_02
1661,1.20E+17,12-11-2025,1.840703,79.721232,13.711986,6828,79.320001,363,7600,1269.01,4000,Prospecting_Brand_Campaign_02
1662,1.20E+17,13-11-2025,0.763132,38.270614,21.582038,7867,88.470001,579,8412,3437.42,4000,Prospecting_Brand_Campaign_02
1663,1.20E+17,14-11-2025,0.990858,41.863659,123.544423,6098,74.76,391,6230,2312.26,4000,Prospecting_Brand_Campaign_02
1664,1.20E+17,15-11-2025,0.865221,34.085995,17.896347,5350,56.88,333,5669,349.48,4000,Prospecting_Brand_Campaign_02
1665,1.20E+17,16-11-2025,1.004157,43.633558,19.051551,10680,108.410001,520,11382,772.79,4000,Prospecting_Brand_Campaign_02
1666,1.20E+17,17-11-2025,0.899236,44.110665,18.594437,11430,147.96,580,12073,484.31,4000,Prospecting_Brand_Campaign_02
1667,1.20E+17,18-11-2025,1.106348,89.271571,31.576623,9828,148.310001,479,10810,1195.96,4000,Prospecting_Brand_Campaign_02
1668,1.20E+17,19-11-2025,1.613224,47.360287,12.523098,9870,147.850001,406,10991,699.07,4000,Prospecting_Brand_Campaign_02
1669,1.20E+17,20-11-2025,2.295425,155.830835,12.210378,8817,141.16,316,9754,216.78,4000,Prospecting_Brand_Campaign_02
1670,1.20E+17,21-11-2025,2.425516,135.516952,18.996015,8177,147.450001,277,8990,506.54,4000,Prospecting_Brand_Campaign_02
1671,1.20E+17,22-11-2025,2.816454,93.365657,9.855703,7389,139.139999,249,8409,414.65,4000,Prospecting_Brand_Campaign_02
1672,1.20E+17,23-11-2025,2.954288,218.640597,39.290011,7654,158.289999,317,8527,380.6,4000,Prospecting_Brand_Campaign_02
1673,1.20E+17,24-11-2025,5.64101,275.914125,40.357349,7471,170.19,279,9200,676.98,4000,Prospecting_Brand_Campaign_02
1674,1.20E+17,25-11-2025,3.667083,224.141892,175.231417,7727,149.450001,298,8911,710.78,4000,Prospecting_Brand_Campaign_02
1675,1.20E+17,26-11-2025,3.942203,231.567592,28.460885,8167,142.94,304,9014,1449.39,4000,Prospecting_Brand_Campaign_02
1676,1.20E+17,27-11-2025,3.46944,593.306623,20.584045,7766,142.179999,263,8575,337.04,4000,Prospecting_Brand_Campaign_02
1677,1.20E+17,28-11-2025,3.717591,224.482535,25.045984,6558,151.69,290,7115,1289.32,4000,Prospecting_Brand_Campaign_02
1678,1.20E+17,29-11-2025,2.66948,169.605814,20.781703,6137,135.26,287,6825,440.76,4000,Prospecting_Brand_Campaign_02
1679,1.20E+17,30-11-2025,2.108246,360.19016,42.147149,7377,164.67,351,8496,881.67,4000,Prospecting_Brand_Campaign_02
1680,1.20E+17,01-12-2025,5.019629,347.382566,35.710343,6475,162.7,280,7398,484.65,4000,Prospecting_Brand_Campaign_02
1681,1.20E+17,02-12-2025,2.016475,256.964479,45.184266,9305,157.15,440,10675,767.27,4000,Prospecting_Brand_Campaign_02
1682,1.20E+17,03-12-2025,2.510942,142.754894,27.077228,9423,148.879999,433,10541,2624.25,4000,Prospecting_Brand_Campaign_02
1683,1.20E+17,04-12-2025,1.169899,99.718735,27.766163,8688,136.46,482,10040,1916.29,4000,Prospecting_Brand_Campaign_02
1684,1.20E+17,05-12-2025,1.145661,58.514492,108.234896,9850,137.2,441,10906,589.39,4000,Prospecting_Brand_Campaign_02
1685,1.20E+17,06-12-2025,1.889479,54.026933,12.183001,11524,142.94,397,13037,388.76,4000,Prospecting_Brand_Campaign_02
1686,1.20E+17,07-12-2025,1.507833,89.695094,116.457061,9743,155.889999,410,11174,150.18,4000,Prospecting_Brand_Campaign_02
1687,1.20E+17,08-12-2025,2.831915,189.572712,31.533788,10507,164.12,391,11991,455.94,4000,Prospecting_Brand_Campaign_02
1688,1.20E+17,09-12-2025,1.047161,415.01074,118.101959,14008,240.819999,1309,17358,22641.51,4000,Prospecting_Brand_Campaign_02
1689,1.20E+17,10-12-2025,0.926942,49.469449,25.823055,15967,234.29,1375,19159,13572.81,4000,Prospecting_Brand_Campaign_02
1690,1.20E+17,11-12-2025,0.382351,29.407087,37.571102,7870,67.45,500,8326,2438.73,4000,Prospecting_Brand_Campaign_02
1691,1.20E+17,12-12-2025,0.563826,47.426249,12.90227,2805,23.21,120,2917,793.81,4000,Prospecting_Brand_Campaign_02
1692,1.20E+17,13-12-2025,1.419804,28.82187,8.8653,20061,163.9,636,21261,517.7,4000,Prospecting_Brand_Campaign_02
1693,1.20E+17,14-12-2025,0.941724,161.562226,14.437631,15502,140.96,458,16280,1067.55,4000,Prospecting_Brand_Campaign_02
1694,1.20E+17,15-12-2025,0.993928,195.689669,14.700521,19039,181.41,502,20392,2268.99,4000,Prospecting_Brand_Campaign_02
1695,1.20E+17,16-12-2025,1.149124,26.898019,11.122221,20804,203.209999,525,21549,1691.16,4000,Prospecting_Brand_Campaign_02
1696,1.20E+17,17-12-2025,0.811241,38.03668,21.711606,36714,349.209999,1281,39818,4909.82,4000,Prospecting_Brand_Campaign_02
1697,1.20E+17,18-12-2025,1.473805,32.187559,8.798223,14724,145.070001,393,16316,629.67,4000,Prospecting_Brand_Campaign_02
1698,1.20E+17,19-12-2025,0.880161,60.135005,14.347406,18313,186.36,994,21540,7883.41,4000,Prospecting_Brand_Campaign_02
1699,1.20E+17,20-12-2025,1.115673,40.227633,22.073597,7681,74.35,216,8419,386.19,4000,Prospecting_Brand_Campaign_02
1700,1.20E+17,21-12-2025,2.191812,66.851793,12.002732,22369,197.79,639,24302,366.25,4000,Prospecting_Brand_Campaign_02
1701,1.20E+17,22-12-2025,1.645425,53.023462,25.025241,24023,209.700001,601,26866,494.43,4000,Prospecting_Brand_Campaign_02
1702,1.20E+17,23-12-2025,1.39129,63.920108,14.630537,3371,37.95,99,3801,276.35,4000,Prospecting_Brand_Campaign_02
1703,1.20E+17,24-12-2025,0.809855,25.922876,11.682358,3848,32.76,115,4419,161.15,4000,Prospecting_Brand_Campaign_02
1704,1.20E+17,25-12-2025,0.790126,42.562717,22.343748,4672,30.41,130,5263,265.32,4000,Prospecting_Brand_Campaign_02
1705,1.20E+17,26-12-2025,1.041512,26.850347,12.613352,4048,26.77,138,4447,48.1,4000,Prospecting_Brand_Campaign_02
1706,1.20E+17,27-12-2025,0.522948,87.351188,26.952802,2951,24.27,122,3324,132.95,4000,Prospecting_Brand_Campaign_02
1707,1.20E+17,28-12-2025,1.001544,60.620817,15.606757,3888,33.18,158,4311,0,4000,Prospecting_Brand_Campaign_02
1708,1.20E+17,29-12-2025,0.329762,116.544024,13.454434,481,3.57,24,511,265.92,4000,Prospecting_Brand_Campaign_02
1709,1.20E+17,30-12-2025,0.357714,37.851902,15.592669,467,3.57,39,511,389.07,4000,Prospecting_Brand_Campaign_02
1710,1.20E+17,31-12-2025,0.150793,26.985788,20.394931,412,3.43,44,463,544.21,4000,Prospecting_Brand_Campaign_02
1711,1.20E+17,01-01-2026,0.142667,14.289386,14.929988,530,2.98,45,592,542.85,4000,Prospecting_Brand_Campaign_02
1712,1.20E+17,02-01-2026,0.12619,20.980512,18.754028,409,2.23,33,441,277.23,4000,Prospecting_Brand_Campaign_02
1713,1.20E+17,03-01-2026,0.12829,11.510504,18.001522,487,2.87,48,524,233.07,4000,Prospecting_Brand_Campaign_02
1714,1.20E+17,04-01-2026,0.1996,15.997549,11.151961,595,3.48,33,643,130,4000,Prospecting_Brand_Campaign_02
1715,1.20E+17,05-01-2026,0.19925,19.782859,11.244378,548,2.86,28,584,49.96,4000,Prospecting_Brand_Campaign_02
1716,1.20E+17,06-01-2026,0.292852,27.25735,40.672985,5523,40.7,689,6352,7024.37,4000,Prospecting_Brand_Campaign_02
1717,1.20E+17,07-01-2026,0.72034,24.392653,8.69262,4848,37.08,136,5545,71.43,4000,Prospecting_Brand_Campaign_02
1718,1.20E+17,08-01-2026,0.880933,20.248585,10.020008,4294,33.62,161,4928,340.93,4000,Prospecting_Brand_Campaign_02
1719,1.20E+17,09-01-2026,0.795246,45.280167,6.208214,4554,37.18,128,5166,0,4000,Prospecting_Brand_Campaign_02
1720,1.20E+17,10-01-2026,0.688007,23.827897,213.788984,4433,34.91,148,4982,42.36,4000,Prospecting_Brand_Campaign_02
1721,1.20E+17,11-01-2026,0.758598,155.01489,94.363053,4009,41.29,146,4472,0,4000,Prospecting_Brand_Campaign_02
1722,1.20E+17,12-01-2026,2.57898,280.647742,52.853856,3836,41.480001,146,4598,38.99,4000,Prospecting_Brand_Campaign_02
1723,1.20E+17,13-01-2026,1.973381,174.239408,26.656227,4620,47.38,176,5692,418.07,4000,Prospecting_Brand_Campaign_02
1724,1.20E+17,14-01-2026,0.685333,68.661117,17.673465,3918,36.44,163,4911,275.19,4000,Prospecting_Brand_Campaign_02
1725,1.20E+17,15-01-2026,0.572489,47.387327,23.328361,5111,45.71,318,6161,1680.43,4000,Prospecting_Brand_Campaign_02
1726,1.20E+17,16-01-2026,0.327214,25.974474,19.329468,3408,30.41,229,4050,269.75,4000,Prospecting_Brand_Campaign_02
1727,1.20E+17,17-01-2026,0.315494,23.696927,8.621962,4575,37.28,233,5487,72.58,4000,Prospecting_Brand_Campaign_02
1728,1.20E+17,18-01-2026,0.728145,26.55261,18.828611,4522,37.11,197,5123,42.79,4000,Prospecting_Brand_Campaign_02
1729,1.20E+17,19-01-2026,0.453117,86.575125,7.508469,4270,39.44,173,4789,606.44,4000,Prospecting_Brand_Campaign_02
1730,1.20E+17,20-01-2026,0.575009,32.600586,11.997704,4698,39.219999,166,5410,156.03,4000,Prospecting_Brand_Campaign_02
1731,1.20E+17,21-01-2026,0.483453,21.961752,11.87016,654,5.4,27,762,0,4000,Prospecting_Brand_Campaign_02
1732,1.20E+17,22-01-2026,0.524464,54.809171,110.02125,656,5.14,24,779,337.51,4000,Prospecting_Brand_Campaign_02
1733,1.20E+17,23-01-2026,0.409302,146.104023,25.259837,1654,13.59,91,1968,38.99,4000,Prospecting_Brand_Campaign_02
1734,1.20E+17,24-01-2026,0.262051,93.187129,10.113856,2837,22.7,168,3649,163.43,4000,Prospecting_Brand_Campaign_02
1735,1.20E+17,25-01-2026,0.763006,68.183448,22.671711,3085,25.37,141,4046,0,4000,Prospecting_Brand_Campaign_02
1736,1.20E+17,26-01-2026,0.474833,115.266201,133.548417,1548,10.48,73,1896,42.11,4000,Prospecting_Brand_Campaign_02
1737,1.20E+17,27-01-2026,0.525052,63.71134,62.36683,1355,10.87,64,1760,0,4000,Prospecting_Brand_Campaign_02
1738,1.20E+17,28-01-2026,0.352561,96.769816,30.362641,1313,11.12,79,1706,275,4000,Prospecting_Brand_Campaign_02
1739,1.20E+17,29-01-2026,0.341951,45.06358,7.599973,1551,10.23,66,1876,0,4000,Prospecting_Brand_Campaign_02
